Temps;Déplacement;Charge
(s);(mm);(N)
"68,85000";"4,59004";"36652,14453"
"68,95000";"4,59686";"36787,93750"
"69,05000";"4,60337";"36886,28516"
"69,15000";"4,60995";"36959,86719"
"69,25000";"4,61688";"37019,64453"
"69,35000";"4,62328";"37062,13672"
"69,45000";"4,63010";"37114,44922"
"69,55000";"4,63691";"37147,57031"
"69,65000";"4,64337";"37160,52344"
"69,75000";"4,65013";"37066,32812"
"69,85000";"4,65682";"37086,80859"
"69,95000";"4,66328";"37173,44141"
"70,05000";"4,67016";"37252,55859"
"70,15000";"4,67679";"37306,36719"
"70,25000";"4,68337";"37357,59766"
"70,35000";"4,69019";"37405,99609"
"70,45000";"4,69670";"37441,25391"
"70,55000";"4,70340";"37485,25781"
"70,65000";"4,71028";"37521,75000"
"70,75000";"4,71667";"37549,28906"
"70,85000";"4,72349";"37594,39453"
"70,95000";"4,73025";"37628,10938"
"71,05000";"4,73670";"37657,30859"
"71,15000";"4,74346";"37696,91406"
"71,25000";"4,75016";"37726,69531"
"71,35000";"4,75667";"37761,32422"
"71,45000";"4,76343";"37798,29297"
"71,55000";"4,77007";"37825,80078"
"71,65000";"4,77670";"37860,32422"
"71,75000";"4,78358";"37894,41406"
"71,85000";"4,79004";"37918,71484"
"71,95000";"4,79673";"37954,48047"
"72,05000";"4,80361";"37981,48438"
"72,15000";"4,81001";"38007,29297"
"72,25000";"4,81676";"38042,03125"
"72,35000";"4,82346";"38065,46094"
"72,45000";"4,82997";"38094,53125"
"72,55000";"4,83685";"38135,96094"
"72,65000";"4,84349";"38168,83984"
"72,75000";"4,85006";"38209,14844"
"72,85000";"4,85694";"38248,47656"
"72,95000";"4,86340";"38278,73438"
"73,05000";"4,87009";"38321,21094"
"73,15000";"4,87691";"38354,23438"
"73,25000";"4,88331";"38386,14062"
"73,35000";"4,89012";"38428,79688"
"73,45000";"4,89688";"38454,54297"
"73,55000";"4,90340";"38488,33594"
"73,65000";"4,91021";"38527,97266"
"73,75000";"4,91685";"38553,09375"
"73,85000";"4,92337";"38587,33594"
"73,95000";"4,93024";"38619,34766"
"74,05000";"4,93670";"38635,73438"
"74,10800";"4,94082";"38381,92969"
"74,12000";"4,94160";"38120,00000"
"74,14200";"4,94298";"37860,62500"
"74,24200";"4,94979";"38047,00781"
"74,34200";"4,95613";"38241,17969"
"74,44200";"4,96295";"38422,13281"
"74,54200";"4,96964";"38548,04297"
"74,64200";"4,97610";"38645,68359"
"74,74200";"4,98298";"38722,80859"
"74,84200";"4,98955";"38773,26562"
"74,94200";"4,99619";"38828,26172"
"75,04200";"5,00301";"38868,70703"
"75,14200";"5,00946";"38895,34375"
"75,24200";"5,01622";"38930,28906"
"75,34200";"5,02309";"38938,32031"
"75,41800";"5,02794";"38686,05078"
"75,51800";"5,03475";"38742,69922"
"75,61800";"5,04127";"38852,08594"
"75,71800";"5,04785";"38946,38281"
"75,81800";"5,05466";"39013,06641"
"75,91800";"5,06118";"39062,38281"
"76,01800";"5,06794";"39110,05078"
"76,11800";"5,07469";"39143,82031"
"76,21800";"5,08121";"39175,86328"
"76,31800";"5,08803";"39216,66797"
"76,41800";"5,09466";"39239,37500"
"76,51800";"5,10112";"39268,89062"
"76,61800";"5,10806";"39305,51562"
"76,71800";"5,11463";"39329,30078"
"76,81800";"5,12127";"39364,54297"
"76,91800";"5,12808";"39391,16797"
"77,01800";"5,13454";"39415,69141"
"77,11800";"5,14124";"39448,10938"
"77,21800";"5,14805";"39475,67578"
"77,31800";"5,15451";"39501,16406"
"77,41800";"5,16133";"39538,92188"
"77,51800";"5,16808";"39560,25000"
"77,61800";"5,17460";"39587,33984"
"77,71800";"5,18148";"39622,85156"
"77,81800";"5,18805";"39641,73047"
"77,91800";"5,19457";"39672,21484"
"78,01800";"5,20145";"39699,33984"
"78,11800";"5,20790";"39724,20703"
"78,21800";"5,21460";"39757,62891"
"78,31800";"5,22142";"39779,12109"
"78,41800";"5,22787";"39802,79688"
"78,51800";"5,23469";"39844,65625"
"78,61800";"5,24139";"39858,96875"
"78,71800";"5,24790";"39879,16406"
"78,81800";"5,25478";"39906,43750"
"78,91800";"5,26136";"39919,21094"
"79,01800";"5,26787";"39939,32422"
"79,11800";"5,27475";"39967,89844"
"79,21800";"5,28127";"39987,90234"
"79,31800";"5,28790";"40027,51172"
"79,41800";"5,29472";"40058,98047"
"79,51800";"5,30124";"40091,42969"
"79,61800";"5,30799";"40127,05859"
"79,71800";"5,31469";"40151,70312"
"79,81800";"5,32121";"40180,43359"
"79,91800";"5,32802";"40216,19531"
"80,01800";"5,33466";"40236,23047"
"80,11800";"5,34123";"40265,01562"
"80,21800";"5,34811";"40298,49219"
"80,31800";"5,35469";"40317,94141"
"80,41800";"5,36114";"40344,42969"
"80,51800";"5,36814";"40373,35938"
"80,61800";"5,37454";"40391,82422"
"80,71800";"5,38123";"40425,33203"
"80,81800";"5,38805";"40447,74219"
"80,91800";"5,39463";"40473,68359"
"81,01800";"5,40144";"40504,10156"
"81,11800";"5,40802";"40518,38281"
"81,21800";"5,41460";"40543,43359"
"81,31800";"5,42141";"40567,27344"
"81,41000";"5,42745";"40306,32812"
"81,42000";"5,42823";"40056,13281"
"81,43400";"5,42924";"39797,41016"
"81,53400";"5,43570";"39857,91406"
"81,63400";"5,44258";"40068,73047"
"81,73400";"5,44909";"40243,58203"
"81,83400";"5,45561";"40393,01953"
"81,93400";"5,46249";"40508,93359"
"82,03400";"5,46895";"40583,01172"
"82,13400";"5,47564";"40647,68359"
"82,23400";"5,48246";"40690,44141"
"82,33400";"5,48891";"40725,64844"
"82,43400";"5,49573";"40765,60547"
"82,53400";"5,50243";"40788,70312"
"82,63400";"5,50894";"40813,35547"
"82,73400";"5,51582";"40843,71094"
"82,83400";"5,52240";"40852,27734"
"82,93400";"5,52891";"40813,41406"
"82,95000";"5,53005";"40517,63672"
"82,96200";"5,53089";"40242,69141"
"82,98200";"5,53232";"39992,48828"
"83,08200";"5,53896";"40175,41797"
"83,18200";"5,54571";"40372,08984"
"83,28200";"5,55211";"40544,01953"
"83,38200";"5,55887";"40696,47656"
"83,48200";"5,56568";"40801,41797"
"83,58200";"5,57214";"40876,91797"
"83,68200";"5,57890";"40940,62891"
"83,78200";"5,58559";"40978,64844"
"83,88200";"5,59211";"41016,23438"
"83,98200";"5,59893";"41051,19531"
"84,08200";"5,60556";"41069,11719"
"84,18200";"5,61220";"41100,10156"
"84,28200";"5,61908";"41123,55859"
"84,38200";"5,62553";"41137,56250"
"84,48200";"5,63223";"41164,64062"
"84,58200";"5,63905";"41184,48438"
"84,68200";"5,64550";"41200,36719"
"84,78200";"5,65226";"41225,91797"
"84,88200";"5,65902";"41244,33594"
"84,98200";"5,66547";"41265,46484"
"85,08200";"5,67235";"41294,76172"
"85,18200";"5,67887";"41302,77734"
"85,28200";"5,68550";"41331,01172"
"85,38200";"5,69232";"41356,59766"
"85,48200";"5,69884";"41367,39844"
"85,58200";"5,70547";"41393,08203"
"85,68200";"5,71235";"41415,51562"
"85,78200";"5,71881";"41432,00391"
"85,88200";"5,72556";"41459,13672"
"85,98200";"5,73232";"41476,66797"
"86,08200";"5,73883";"41495,25000"
"86,18200";"5,74559";"41521,49219"
"86,28200";"5,75217";"41536,41797"
"86,38200";"5,75880";"41558,71484"
"86,48200";"5,76568";"41583,73047"
"86,58200";"5,77214";"41596,74219"
"86,68200";"5,77883";"41624,85156"
"86,78200";"5,78577";"41645,07422"
"86,88200";"5,79217";"41658,18750"
"86,98200";"5,79898";"41690,03125"
"87,08200";"5,80574";"41703,01953"
"87,18200";"5,81220";"41719,69922"
"87,28200";"5,81895";"41745,11328"
"87,38200";"5,82565";"41759,43359"
"87,48200";"5,83223";"41789,94531"
"87,58200";"5,83904";"41808,37500"
"87,68200";"5,84556";"41817,60547"
"87,78200";"5,85214";"41840,28906"
"87,88200";"5,85907";"41862,48047"
"87,98200";"5,86553";"41878,29297"
"88,08200";"5,87222";"41901,09766"
"88,18200";"5,87910";"41919,08594"
"88,28200";"5,88550";"41933,84375"
"88,38200";"5,89225";"41962,32422"
"88,48200";"5,89901";"41976,09766"
"88,58200";"5,90553";"41996,37500"
"88,68200";"5,91228";"42017,70703"
"88,78200";"5,91892";"42028,35156"
"88,88200";"5,92550";"42051,34766"
"88,98200";"5,93237";"42074,54688"
"89,08200";"5,93889";"42084,09766"
"89,18200";"5,94553";"42108,46875"
"89,28200";"5,95240";"42125,65625"
"89,38200";"5,95886";"42137,57812"
"89,48200";"5,96562";"42161,80469"
"89,58200";"5,97231";"42174,13281"
"89,68200";"5,97883";"42188,65625"
"89,78200";"5,98559";"42213,35547"
"89,88200";"5,99234";"42223,62891"
"89,98200";"5,99886";"42241,53125"
"90,08200";"6,00567";"42262,28125"
"90,18200";"6,01219";"42272,23438"
"90,28200";"6,01883";"42295,66016"
"90,38200";"6,02570";"42316,56250"
"90,48200";"6,03210";"42324,81641"
"90,58200";"6,03886";"42353,96484"
"90,68200";"6,04573";"42367,70312"
"90,78200";"6,05219";"42381,43750"
"90,88200";"6,05895";"42405,12891"
"90,98200";"6,06570";"42416,94531"
"91,08200";"6,07216";"42433,25000"
"91,18200";"6,07898";"42456,00000"
"91,28200";"6,08555";"42465,39062"
"91,38200";"6,09213";"42484,98828"
"91,48200";"6,09907";"42505,33984"
"91,58200";"6,10552";"42516,91797"
"91,68200";"6,11228";"42540,54688"
"91,78200";"6,11904";"42551,21484"
"91,88200";"6,12549";"42563,69141"
"91,98200";"6,13231";"42586,55469"
"92,08200";"6,13895";"42596,50000"
"92,18200";"6,14546";"42609,49609"
"92,28200";"6,15222";"42631,14844"
"92,38200";"6,15892";"42642,68750"
"92,48200";"6,16555";"42661,66797"
"92,58200";"6,17237";"42676,99219"
"92,68200";"6,17883";"42686,13281"
"92,78200";"6,18552";"42709,77344"
"92,88200";"6,19240";"42725,79688"
"92,98200";"6,19873";"42729,64844"
"93,08200";"6,20555";"42745,43750"
"93,11400";"6,20764";"42447,68359"
"93,12200";"6,20824";"42189,33984"
"93,13200";"6,20890";"41910,17578"
"93,14800";"6,21010";"41655,33984"
"93,24800";"6,21673";"41832,36719"
"93,34800";"6,22355";"42042,34766"
"93,44800";"6,22989";"42231,35938"
"93,54800";"6,23664";"42411,89844"
"93,64800";"6,24334";"42542,86719"
"93,74800";"6,24980";"42645,03906"
"93,84800";"6,25667";"42726,42578"
"93,94800";"6,26331";"42769,55078"
"94,04800";"6,26988";"42813,21094"
"94,14800";"6,27682";"42844,96875"
"94,24800";"6,28328";"42863,60547"
"94,34800";"6,28991";"42887,87109"
"94,44800";"6,29673";"42902,93359"
"94,54800";"6,30319";"42913,33984"
"94,64800";"6,30994";"42936,58594"
"94,74800";"6,31676";"42946,96875"
"94,84800";"6,32322";"42955,07422"
"94,94800";"6,33009";"42977,25781"
"95,04800";"6,33667";"42976,30469"
"95,14800";"6,34325";"42994,38281"
"95,24800";"6,35012";"43009,67188"
"95,34800";"6,35658";"43014,71875"
"95,44800";"6,36322";"43033,73047"
"95,54800";"6,37003";"43041,55859"
"95,64800";"6,37655";"43053,04297"
"95,74800";"6,38337";"43070,95312"
"95,84800";"6,39000";"43077,35156"
"95,94800";"6,39652";"43088,03125"
"96,04800";"6,40339";"43111,08984"
"96,14800";"6,41003";"43113,94141"
"96,24800";"6,41655";"43123,74609"
"96,34800";"6,42342";"43140,49609"
"96,44800";"6,43000";"43145,67969"
"96,54800";"6,43658";"43154,83594"
"96,64800";"6,44345";"43027,70312"
"96,65800";"6,44417";"42746,89062"
"96,66800";"6,44483";"42451,53516"
"96,68000";"6,44561";"42193,73047"
"96,78000";"6,45236";"42225,22656"
"96,88000";"6,45876";"42435,55859"
"96,98000";"6,46552";"42638,53516"
"97,08000";"6,47203";"42799,76953"
"97,18000";"6,47867";"42944,92578"
"97,28000";"6,48555";"43052,44141"
"97,38000";"6,49206";"43124,70703"
"97,48000";"6,49876";"43184,99609"
"97,58000";"6,50564";"43220,58594"
"97,68000";"6,51203";"43242,81641"
"97,78000";"6,51879";"43273,02734"
"97,88000";"6,52554";"43285,72266"
"97,98000";"6,53194";"43296,58203"
"98,08000";"6,53882";"43318,68750"
"98,18000";"6,54551";"43324,40625"
"98,28000";"6,55203";"43337,06641"
"98,38000";"6,55891";"43351,80078"
"98,48000";"6,56542";"43355,10547"
"98,58000";"6,57212";"43369,72656"
"98,68000";"6,57888";"43379,25781"
"98,78000";"6,58527";"43382,37500"
"98,88000";"6,59215";"43402,51172"
"98,98000";"6,59897";"43408,10547"
"99,08000";"6,60536";"43413,28125"
"99,18000";"6,61218";"43432,96484"
"99,28000";"6,61882";"43435,90234"
"99,38000";"6,62533";"43446,17578"
"99,48000";"6,63215";"43459,30078"
"99,58000";"6,63867";"43463,56641"
"99,68000";"6,64536";"43480,11719"
"99,78000";"6,65218";"43490,69922"
"99,88000";"6,65864";"43496,23047"
"99,98000";"6,66539";"43514,07031"
"100,08000";"6,67227";"43521,67969"
"100,18000";"6,67861";"43522,55078"
"100,28000";"6,68548";"43544,33984"
"100,38000";"6,69218";"43545,26562"
"100,48000";"6,69870";"43556,56250"
"100,58000";"6,70557";"43574,12109"
"100,68000";"6,71215";"43575,70312"
"100,78000";"6,71872";"43588,13672"
"100,88000";"6,72560";"43600,85547"
"100,98000";"6,73206";"43605,83203"
"101,08000";"6,73875";"43622,28906"
"101,18000";"6,74563";"43628,44141"
"101,28000";"6,75203";"43634,29688"
"101,38000";"6,75884";"43653,45703"
"101,48000";"6,76560";"43654,95312"
"101,58000";"6,77206";"43662,53125"
"101,68000";"6,77887";"43677,89453"
"101,78000";"6,78545";"43681,05859"
"101,88000";"6,79203";"43693,73438"
"101,98000";"6,79890";"43706,39453"
"102,08000";"6,80536";"43707,64844"
"102,18000";"6,81206";"43725,20312"
"102,28000";"6,81893";"43733,94141"
"102,38000";"6,82533";"43735,41016"
"102,48000";"6,83209";"43754,16797"
"102,58000";"6,83884";"43756,74609"
"102,68000";"6,84530";"43763,11719"
"102,78000";"6,85212";"43779,53516"
"102,88000";"6,85875";"43782,88281"
"102,98000";"6,86539";"43797,43750"
"103,08000";"6,87226";"43808,01562"
"103,18000";"6,87878";"43809,88281"
"103,28000";"6,88542";"43823,36328"
"103,38000";"6,89229";"43832,39844"
"103,48000";"6,89869";"43837,89844"
"103,58000";"6,90545";"43851,07031"
"103,68000";"6,91220";"43852,25000"
"103,78000";"6,91866";"43858,03516"
"103,88000";"6,92548";"43876,62891"
"103,98000";"6,93217";"43875,46094"
"104,08000";"6,93869";"43884,59766"
"104,18000";"6,94557";"43898,95312"
"104,28000";"6,95208";"43897,32812"
"104,38000";"6,95872";"43909,83984"
"104,48000";"6,96548";"43917,46484"
"104,58000";"6,97205";"43925,40234"
"104,68000";"6,97875";"43938,26562"
"104,78000";"6,98562";"43943,19531"
"104,88000";"6,99208";"43948,45703"
"104,98000";"6,99884";"43966,51562"
"105,08000";"7,00553";"43964,36719"
"105,18000";"7,01199";"43970,48828"
"105,28000";"7,01887";"43985,22266"
"105,38000";"7,02539";"43983,75391"
"105,48000";"7,03208";"43999,19922"
"105,58000";"7,03896";"44008,80078"
"105,68000";"7,04541";"44008,76562"
"105,78000";"7,05217";"44025,22266"
"105,88000";"7,05893";"44030,95703"
"105,98000";"7,06532";"44031,21875"
"106,08000";"7,07214";"44046,42969"
"106,18000";"7,07890";"44048,42969"
"106,28000";"7,08535";"44052,75000"
"106,38000";"7,09223";"44070,99219"
"106,48000";"7,09887";"44066,92578"
"106,58000";"7,10538";"44073,87891"
"106,68000";"7,11226";"44086,48438"
"106,78000";"7,11872";"44084,30078"
"106,88000";"7,12535";"44096,95703"
"106,98000";"7,13223";"44101,53516"
"107,08000";"7,13869";"44103,93750"
"107,18000";"7,14544";"44119,16016"
"107,28000";"7,15226";"44121,35547"
"107,38000";"7,15866";"44124,61719"
"107,48000";"7,16553";"44139,26953"
"107,58000";"7,17217";"44138,71875"
"107,68000";"7,17869";"44145,76953"
"107,78000";"7,18550";"44158,40234"
"107,88000";"7,19208";"44156,26953"
"107,98000";"7,19871";"44166,56641"
"108,08000";"7,20553";"44174,51953"
"108,18000";"7,21199";"44174,54688"
"108,28000";"7,21880";"44188,73047"
"108,38000";"7,22556";"44189,68750"
"108,48000";"7,23202";"44192,38672"
"108,58000";"7,23877";"44206,51953"
"108,68000";"7,24553";"44206,53125"
"108,78000";"7,25199";"44212,13672"
"108,88000";"7,25892";"44225,41016"
"108,98000";"7,26544";"44223,48047"
"109,08000";"7,27208";"44232,80469"
"109,18000";"7,27895";"44242,60938"
"109,28000";"7,28535";"44238,50391"
"109,38000";"7,29211";"44251,50000"
"109,48000";"7,29886";"44254,19531"
"109,58000";"7,30538";"44257,35938"
"109,68000";"7,31213";"44269,74219"
"109,78000";"7,31889";"44268,81641"
"109,88000";"7,32535";"44272,10547"
"109,98000";"7,33222";"44286,96094"
"110,08000";"7,33886";"44281,93750"
"110,18000";"7,34532";"44288,48047"
"110,28000";"7,35225";"44297,31250"
"110,38000";"7,35871";"44297,31641"
"110,48000";"7,36541";"44311,28906"
"110,58000";"7,37228";"44313,87891"
"110,68000";"7,37868";"44311,57422"
"110,78000";"7,38550";"44326,17578"
"110,88000";"7,39225";"44327,63281"
"110,98000";"7,39865";"44328,04688"
"111,08000";"7,40547";"44342,64453"
"111,18000";"7,41216";"44338,73047"
"111,28000";"7,41874";"44345,76953"
"111,38000";"7,42556";"44354,13672"
"111,48000";"7,43207";"44348,77734"
"111,58000";"7,43871";"44358,83203"
"111,68000";"7,44553";"44363,61328"
"111,78000";"7,45198";"44363,00000"
"111,88000";"7,45874";"44372,95312"
"111,98000";"7,46556";"44376,06641"
"112,08000";"7,47201";"44376,86328"
"112,18000";"7,47883";"44392,17578"
"112,28000";"7,48552";"44387,27344"
"112,38000";"7,49204";"44391,87891"
"112,48000";"7,49886";"44401,07422"
"112,58000";"7,50543";"44400,43359"
"112,68000";"7,51201";"44408,10938"
"112,78000";"7,51895";"44413,98047"
"112,88000";"7,52534";"44411,72266"
"112,98000";"7,53204";"44419,27734"
"113,08000";"7,53892";"44423,38281"
"113,18000";"7,54531";"44423,16406"
"113,28000";"7,55219";"44436,41406"
"113,38000";"7,55889";"44433,05859"
"113,48000";"7,56534";"44432,54688"
"113,58000";"7,57222";"44444,89062"
"113,68000";"7,57880";"44439,01953"
"113,78000";"7,58531";"44445,65625"
"113,88000";"7,59219";"44451,80469"
"113,98000";"7,59865";"44452,46094"
"114,08000";"7,60540";"44464,49219"
"114,18000";"7,61222";"44462,72656"
"114,28000";"7,61868";"44461,99219"
"114,38000";"7,62543";"44475,49219"
"114,48000";"7,63213";"44473,28516"
"114,58000";"7,63865";"44473,24609"
"114,68000";"7,64558";"44487,47656"
"114,78000";"7,65216";"44481,58984"
"114,88000";"7,65868";"44487,33984"
"114,98000";"7,66555";"44493,33594"
"115,08000";"7,67207";"44487,82422"
"115,18000";"7,67870";"44497,18359"
"115,28000";"7,68558";"44500,72656"
"115,38000";"7,69210";"44501,69922"
"115,48000";"7,69885";"44509,69922"
"115,58000";"7,70555";"44506,13281"
"115,68000";"7,71207";"44509,54297"
"115,78000";"7,71882";"44517,23047"
"115,88000";"7,72546";"44511,81250"
"115,98000";"7,73198";"44515,57031"
"116,08000";"7,73885";"44527,18359"
"116,18000";"7,74549";"44523,31641"
"116,28000";"7,75207";"44526,58984"
"116,38000";"7,75894";"44531,29297"
"116,48000";"7,76540";"44526,71875"
"116,58000";"7,77210";"44536,11719"
"116,68000";"7,77885";"44533,80469"
"116,78000";"7,78531";"44535,02734"
"116,88000";"7,79213";"44545,51953"
"116,98000";"7,79882";"44540,78516"
"117,08000";"7,80540";"44546,23828"
"117,18000";"7,81221";"44554,72266"
"117,28000";"7,81885";"44548,42969"
"117,38000";"7,82531";"44552,13672"
"117,48000";"7,83224";"44557,55469"
"117,58000";"7,83876";"44553,03125"
"117,68000";"7,84540";"44559,16016"
"117,78000";"7,85227";"44560,72266"
"117,88000";"7,85873";"44560,66797"
"117,98000";"7,86549";"44569,56250"
"118,08000";"7,87218";"44562,23047"
"118,18000";"7,87870";"44564,96875"
"118,28000";"7,88552";"44574,17578"
"118,38000";"7,89209";"44566,79688"
"118,48000";"7,89861";"44571,19922"
"118,58000";"7,90555";"44579,93359"
"118,68000";"7,91206";"44573,76953"
"118,78000";"7,91870";"44582,07031"
"118,88000";"7,92557";"44583,22266"
"118,98000";"7,93203";"44580,46875"
"119,08000";"7,93879";"44586,83203"
"119,18000";"7,94549";"44582,74609"
"119,28000";"7,95194";"44582,67578"
"119,38000";"7,95882";"44594,13281"
"119,48000";"7,96546";"44586,82422"
"119,58000";"7,97203";"44589,65625"
"119,68000";"7,97891";"44597,93750"
"119,78000";"7,98548";"44591,08203"
"119,88000";"7,99200";"44594,41406"
"119,98000";"7,99888";"44595,71094"
"120,08000";"8,00539";"44592,78125"
"120,18000";"8,01203";"44599,87500"
"120,28000";"8,01891";"44597,23438"
"120,38000";"8,02542";"44597,12500"
"120,48000";"8,03218";"44603,34375"
"120,58000";"8,03888";"44596,62109"
"120,68000";"8,04533";"44594,53906"
"120,78000";"8,05227";"44605,89453"
"120,88000";"8,05879";"44598,94922"
"120,98000";"8,06530";"44603,20703"
"121,08000";"8,07224";"44605,63281"
"121,18000";"8,07870";"44601,93359"
"121,28000";"8,08545";"44609,22266"
"121,38000";"8,09227";"44609,67578"
"121,48000";"8,09873";"44606,35938"
"121,58000";"8,10548";"44609,58984"
"121,68000";"8,11218";"44605,57422"
"121,78000";"8,11870";"44604,93750"
"121,88000";"8,12557";"44611,26172"
"121,98000";"8,13215";"44605,09375"
"122,08000";"8,13867";"44607,25781"
"122,18000";"8,14554";"44610,95312"
"122,28000";"8,15206";"44603,17969"
"122,38000";"8,15869";"44608,70312"
"122,48000";"8,16557";"44608,58594"
"122,58000";"8,17197";"44605,09766"
"122,68000";"8,17878";"44612,55469"
"122,78000";"8,18554";"44604,94922"
"122,88000";"8,19206";"44608,55469"
"122,98000";"8,19887";"44611,81641"
"123,08000";"8,20545";"44600,42578"
"123,18000";"8,21203";"44600,85156"
"123,28000";"8,21872";"44607,22266"
"123,38000";"8,22536";"44606,54297"
"123,48000";"8,23200";"44605,55078"
"123,58000";"8,23893";"44606,69531"
"123,68000";"8,24539";"44600,66016"
"123,78000";"8,25208";"44610,82031"
"123,88000";"8,25884";"44601,17578"
"123,98000";"8,26536";"44599,03906"
"124,08000";"8,27217";"44605,36719"
"124,18000";"8,27881";"44596,10938"
"124,28000";"8,28533";"44598,38281"
"124,38000";"8,29226";"44604,91406"
"124,48000";"8,29884";"44592,50391"
"124,58000";"8,30536";"44591,85156"
"124,68000";"8,31229";"44597,05078"
"124,78000";"8,31875";"44591,20703"
"124,88000";"8,32539";"44591,86328"
"124,98000";"8,33226";"44587,70312"
"125,08000";"8,33866";"44583,51953"
"125,18000";"8,34548";"44590,67969"
"125,28000";"8,35217";"44581,84375"
"125,38000";"8,35869";"44580,79297"
"125,48000";"8,36557";"44585,39062"
"125,58000";"8,37214";"44577,02344"
"125,68000";"8,37866";"44575,57422"
"125,78000";"8,38560";"44577,71094"
"125,88000";"8,39205";"44569,23438"
"125,98000";"8,39869";"44570,37891"
"126,08000";"8,40563";"44572,82812"
"126,18000";"8,41208";"44563,69141"
"126,28000";"8,41878";"44567,89062"
"126,38000";"8,42553";"44558,57422"
"126,48000";"8,43205";"44556,10938"
"126,58000";"8,43887";"44562,89844"
"126,68000";"8,44538";"44548,37109"
"126,78000";"8,45202";"44550,36328"
"126,88000";"8,45896";"44552,96484"
"126,98000";"8,46547";"44543,85156"
"127,08000";"8,47205";"44542,64844"
"127,18000";"8,47899";"44539,30469"
"127,28000";"8,48538";"44531,21875"
"127,38000";"8,49214";"44535,80078"
"127,48000";"8,49890";"44530,08984"
"127,58000";"8,50535";"44526,12891"
"127,68000";"8,51223";"44528,12500"
"127,78000";"8,51887";"44517,01953"
"127,88000";"8,52538";"44515,03516"
"127,98000";"8,53220";"44518,51953"
"128,08000";"8,53872";"44505,76953"
"128,18000";"8,54535";"44506,51562"
"128,28000";"8,55223";"44506,27734"
"128,38000";"8,55869";"44497,37500"
"128,48000";"8,56538";"44498,53516"
"128,58000";"8,57220";"44491,05859"
"128,68000";"8,57866";"44487,48828"
"128,78000";"8,58547";"44491,09766"
"128,88000";"8,59211";"44479,36719"
"128,98000";"8,59863";"44475,00000"
"129,08000";"8,60550";"44477,66797"
"129,18000";"8,61202";"44463,88672"
"129,28000";"8,61865";"44461,00781"
"129,38000";"8,62559";"44463,74219"
"129,48000";"8,63211";"44449,74609"
"129,58000";"8,63874";"44450,21875"
"129,68000";"8,64568";"44444,92578"
"129,78000";"8,65208";"44434,62891"
"129,88000";"8,65877";"44433,50000"
"129,98000";"8,66553";"44421,35547"
"130,08000";"8,67199";"44419,58984"
"130,18000";"8,67892";"44421,17969"
"130,28000";"8,68550";"44408,62500"
"130,38000";"8,69202";"44402,01953"
"130,48000";"8,69901";"44407,69531"
"130,58000";"8,70541";"44392,00000"
"130,68000";"8,71205";"44390,58594"
"130,78000";"8,71892";"44384,59375"
"130,88000";"8,72538";"44371,03516"
"130,98000";"8,73214";"44373,48828"
"131,08000";"8,73889";"44358,63672"
"131,18000";"8,74541";"44357,11328"
"131,28000";"8,75222";"44356,62891"
"131,38000";"8,75880";"44341,38672"
"131,48000";"8,76532";"44336,83594"
"131,58000";"8,77225";"44336,95312"
"131,68000";"8,77871";"44319,82422"
"131,78000";"8,78535";"44317,39062"
"131,88000";"8,79222";"44316,38672"
"131,98000";"8,79874";"44306,89844"
"132,08000";"8,80544";"44304,19922"
"132,18000";"8,81219";"44294,50781"
"132,28000";"8,81871";"44285,62500"
"132,38000";"8,82553";"44285,36328"
"132,48000";"8,83216";"44267,70703"
"132,58000";"8,83874";"44263,64062"
"132,68000";"8,84562";"44262,17578"
"132,78000";"8,85207";"44244,76172"
"132,88000";"8,85871";"44241,33203"
"132,98000";"8,86559";"44236,84766"
"133,08000";"8,87204";"44221,75781"
"133,18000";"8,87868";"44217,82031"
"133,28000";"8,88556";"44210,53125"
"133,38000";"8,89201";"44198,93750"
"133,48000";"8,89877";"44197,93359"
"133,58000";"8,90559";"44183,92578"
"133,68000";"8,91204";"44173,19531"
"133,78000";"8,91892";"44171,14062"
"133,88000";"8,92538";"44149,96094"
"133,98000";"8,93201";"44146,83984"
"134,08000";"8,93889";"44144,20312"
"134,18000";"8,94541";"44128,27734"
"134,28000";"8,95210";"44122,55469"
"134,38000";"8,95904";"44114,33203"
"134,48000";"8,96537";"44098,66797"
"134,58000";"8,97213";"44096,78516"
"134,68000";"8,97889";"44083,11719"
"134,78000";"8,98540";"44073,17969"
"134,88000";"8,99216";"44069,44922"
"134,98000";"8,99874";"44051,85938"
"135,08000";"9,00537";"44047,69531"
"135,18000";"9,01231";"44041,31250"
"135,28000";"9,01877";"44022,71484"
"135,38000";"9,02540";"44017,07422"
"135,48000";"9,03228";"44008,22656"
"135,58000";"9,03868";"43993,08984"
"135,68000";"9,04537";"43987,85938"
"135,78000";"9,05219";"43976,73047"
"135,88000";"9,05865";"43963,35547"
"135,98000";"9,06552";"43960,84375"
"136,08000";"9,07210";"43939,18750"
"136,18000";"9,07868";"43931,85547"
"136,28000";"9,08555";"43928,33203"
"136,38000";"9,09207";"43906,31641"
"136,48000";"9,09871";"43900,95312"
"136,58000";"9,10558";"43890,82812"
"136,68000";"9,11204";"43874,62891"
"136,78000";"9,11873";"43869,96484"
"136,88000";"9,12561";"43857,81641"
"136,98000";"9,13207";"43840,31641"
"137,08000";"9,13882";"43836,97656"
"137,18000";"9,14546";"43816,82422"
"137,28000";"9,15204";"43809,79297"
